method,id,"Alter correctness
minprob,6.0,599.2
minprob,6.0,2041.5999999999992
minprob,6.0,1955.9999999999993
minprob,6.0,2127.1999999999994
minprob,6.0,1870.3999999999994
minprob,6.0,1784.7999999999995
minprob,6.0,2212.7999999999993
minprob,6.0,1699.1999999999996
minprob,6.0,1613.5999999999997
minprob,6.0,2298.399999999999
minprob,6.0,1699.1999999999996
minprob,6.0,599.2
minprob,6.0,684.8000000000001
minprob,6.0,513.6
minprob,6.0,770.4000000000001
minprob,6.0,599.2
minprob,6.0,684.8000000000001
minprob,6.0,770.4000000000001
minprob,6.0,856.0000000000001
minprob,6.0,684.8000000000001
minprob,6.0,599.2
minprob,17.0,1527.9999999999998
minprob,17.0,1613.5999999999997
minprob,17.0,1613.5999999999997
minprob,17.0,1699.1999999999996
minprob,17.0,1784.7999999999995
minprob,17.0,1699.1999999999996
minprob,17.0,1870.3999999999994
minprob,17.0,1955.9999999999993
minprob,17.0,1784.7999999999995
minprob,17.0,2041.5999999999992
minprob,17.0,1198.3999999999999
minprob,17.0,1283.9999999999998
minprob,17.0,1283.9999999999998
minprob,17.0,1369.5999999999997
minprob,17.0,1198.3999999999999
minprob,17.0,1455.1999999999996
minprob,17.0,1283.9999999999998
minprob,17.0,1369.5999999999997
minprob,17.0,1540.7999999999995
minprob,17.0,1283.9999999999998
minprob,17.0,428.0
minprob,17.0,513.6
minprob,17.0,342.4
minprob,17.0,599.2
minprob,17.0,428.0
minprob,17.0,342.4
minprob,17.0,684.8000000000001
minprob,17.0,428.0
minprob,17.0,513.6
minprob,17.0,599.2
minprob,17.0,513.6
minprob,17.0,599.2
minprob,17.0,684.8000000000001
minprob,17.0,428.0
minprob,17.0,770.4000000000001
minprob,17.0,856.0000000000001
minprob,17.0,342.4
minprob,17.0,941.6000000000001
minprob,17.0,1027.2
minprob,17.0,256.79999999999995
minprob,2.0,856.0000000000001
minprob,2.0,770.4000000000001
minprob,2.0,770.4000000000001
minprob,2.0,684.8000000000001
minprob,2.0,599.2
minprob,2.0,684.8000000000001
minprob,2.0,513.6
minprob,2.0,599.2
minprob,2.0,599.2
minprob,2.0,684.8000000000001
minprob,2.0,1198.3999999999999
minprob,2.0,1112.8
minprob,2.0,1112.8
minprob,2.0,1027.2
minprob,2.0,1027.2
minprob,2.0,941.6000000000001
minprob,2.0,856.0000000000001
minprob,2.0,941.6000000000001
minprob,2.0,770.4000000000001
minprob,2.0,684.8000000000001
minprob,2.0,428.0
minprob,2.0,513.6
minprob,2.0,513.6
minprob,2.0,599.2
minprob,2.0,599.2
minprob,2.0,684.8000000000001
minprob,2.0,770.4000000000001
minprob,2.0,684.8000000000001
minprob,2.0,856.0000000000001
minprob,2.0,770.4000000000001
minprob,2.0,1699.1999999999996
minprob,2.0,1784.7999999999995
minprob,2.0,1613.5999999999997
minprob,2.0,1870.3999999999994
minprob,2.0,1527.9999999999998
minprob,2.0,1442.3999999999999
minprob,2.0,1955.9999999999993
minprob,2.0,1356.8
minprob,2.0,1271.2
minprob,2.0,1185.6000000000001
minprob,4.0,1527.9999999999998
minprob,4.0,1442.3999999999999
minprob,4.0,1356.8
minprob,4.0,1613.5999999999997
minprob,4.0,1271.1999999999998
minprob,4.0,1185.6
minprob,4.0,1699.1999999999996
minprob,4.0,1100.0
minprob,4.0,1008.0000000000001
minprob,4.0,935.2000000000002
minprob,7.0,1870.3999999999994
minprob,7.0,1784.7999999999995
minprob,7.0,1955.9999999999993
minprob,7.0,1699.1999999999996
minprob,7.0,1613.5999999999997
minprob,7.0,2041.5999999999992
minprob,7.0,1699.1999999999996
minprob,7.0,1613.5999999999997
minprob,7.0,2127.1999999999994
minprob,7.0,1699.1999999999996
minprob,7.0,2212.789999999999
minprob,7.0,2298.389999999999
minprob,7.0,2127.189999999999
minprob,7.0,2041.5899999999992
minprob,7.0,2383.989999999999
minprob,7.0,1955.9899999999993
minprob,7.0,1870.3899999999994
minprob,7.0,2473.589999999999
minprob,7.0,1784.7899999999995
minprob,7.0,2559.199999999999
minprob,7.0,1100.0000000000002
minprob,7.0,1185.6000000000001
minprob,7.0,1185.6
minprob,7.0,1271.2
minprob,7.0,1100.0
minprob,7.0,1185.6
minprob,7.0,1356.8
minprob,7.0,1271.1999999999998
minprob,7.0,1356.7999999999997
minprob,7.0,1442.3999999999996
minprob,7.0,1356.8
minprob,7.0,1271.2
minprob,7.0,1185.6000000000001
minprob,7.0,1442.3999999999999
minprob,7.0,935.2000000000002
minprob,7.0,1100.0000000000002
minprob,7.0,1014.4000000000002
minprob,7.0,1527.9999999999998
minprob,7.0,856.0000000000001
minprob,7.0,770.4000000000001
minprob,12.0,1699.1999999999996
minprob,12.0,1784.7999999999995
minprob,12.0,1613.5999999999997
minprob,12.0,1527.9999999999998
minprob,12.0,1442.3999999999999
minprob,12.0,1699.1999999999996
minprob,12.0,1613.5999999999997
minprob,12.0,1356.8
minprob,12.0,1527.9999999999998
minprob,12.0,1442.3999999999999
minprob,12.0,1112.8
minprob,12.0,1027.2
minprob,12.0,941.6000000000001
minprob,12.0,1198.3999999999999
minprob,12.0,856.0000000000001
minprob,12.0,770.4000000000001
minprob,12.0,1283.9999999999998
minprob,12.0,684.8000000000001
minprob,12.0,599.2
minprob,12.0,513.6
minprob,14.0,513.6
minprob,14.0,599.2
minprob,14.0,428.0
minprob,14.0,684.8000000000001
minprob,14.0,342.4
minprob,14.0,770.4000000000001
minprob,14.0,856.0000000000001
minprob,14.0,428.0
minprob,14.0,941.6000000000001
minprob,14.0,342.4
minprob,13.0,599.2
minprob,13.0,684.8000000000001
minprob,13.0,513.6
minprob,13.0,599.2
minprob,13.0,599.2
minprob,13.0,513.6
minprob,13.0,684.8000000000001
minprob,13.0,428.0
minprob,13.0,770.4000000000001
minprob,13.0,856.0000000000001
minprob,13.0,1699.1799999999996
minprob,13.0,1613.5999999999997
minprob,13.0,1784.7799999999995
minprob,13.0,1527.9999999999998
minprob,13.0,1699.1999999999994
minprob,13.0,1442.3999999999999
minprob,13.0,1356.8
minprob,13.0,1613.5999999999995
minprob,13.0,1271.2
minprob,13.0,1185.6000000000001
minprob,18.0,599.2
minprob,18.0,684.8000000000001
minprob,18.0,513.6
minprob,18.0,770.4000000000001
minprob,18.0,428.0
minprob,18.0,342.4
minprob,18.0,856.0000000000001
minprob,18.0,256.79999999999995
minprob,18.0,171.2
minprob,18.0,428.0
minprob,15.0,1442.3999999999996
minprob,15.0,1356.7999999999997
minprob,15.0,1527.9999999999995
minprob,15.0,1271.1999999999998
minprob,15.0,1613.5999999999995
minprob,15.0,1699.1999999999994
minprob,15.0,1356.7999999999997
minprob,15.0,1784.7999999999993
minprob,15.0,1870.3999999999992
minprob,15.0,1955.999999999999
minprob,11.0,599.2
minprob,11.0,684.8000000000001
minprob,11.0,770.4000000000001
minprob,11.0,513.6
minprob,11.0,856.0000000000001
minprob,11.0,941.6000000000001
minprob,11.0,428.0
minprob,11.0,1027.2
minprob,11.0,1112.8
minprob,11.0,1198.3999999999999
minprob,22.0,1356.7999999999997
minprob,22.0,1442.3999999999996
minprob,22.0,1271.1999999999998
minprob,22.0,1356.7999999999997
minprob,22.0,1185.6
minprob,22.0,1271.1999999999998
minprob,22.0,1100.0
minprob,22.0,1185.6
minprob,22.0,1014.4000000000001
minprob,22.0,928.8000000000001
minprob,22.0,256.79999999999995
minprob,22.0,342.4
minprob,22.0,428.0
minprob,22.0,342.4
minprob,22.0,513.6
minprob,22.0,599.2
minprob,22.0,428.0
minprob,22.0,684.8000000000001
minprob,22.0,770.4000000000001
minprob,22.0,856.0000000000001
minprob,27.0,1784.7999999999993
minprob,27.0,1870.3999999999992
minprob,27.0,1699.1999999999994
minprob,27.0,1955.999999999999
minprob,27.0,1613.5999999999995
minprob,27.0,1527.9999999999995
minprob,27.0,2041.599999999999
minprob,27.0,1442.3999999999996
minprob,27.0,1356.7999999999997
minprob,27.0,1271.1999999999998
minprob,16.0,941.6000000000001
minprob,16.0,1027.2
minprob,16.0,1271.2
minprob,16.0,1112.8
minprob,16.0,856.0000000000001
minprob,16.0,1356.7999999999997
minprob,16.0,1192.0
minprob,16.0,770.4000000000001
minprob,16.0,1442.3999999999996
minprob,16.0,1527.9999999999995
minprob,19.0,1540.7999999999995
minprob,19.0,1455.1999999999996
minprob,19.0,1455.1999999999996
minprob,19.0,1369.5999999999997
minprob,19.0,1369.5999999999997
minprob,19.0,1283.9999999999998
minprob,19.0,1283.9999999999998
minprob,19.0,1198.3999999999999
minprob,19.0,1198.3999999999999
minprob,19.0,1112.8
minprob,20.0,513.6
minprob,20.0,592.8000000000001
minprob,20.0,428.0
minprob,20.0,342.4
minprob,20.0,428.0
minprob,20.0,672.0000000000001
minprob,20.0,342.4
minprob,20.0,428.0
minprob,20.0,757.6
minprob,20.0,513.6
minprob,20.0,928.8000000000001
minprob,20.0,843.2
minprob,20.0,757.6
minprob,20.0,1014.4000000000001
minprob,20.0,507.2
minprob,20.0,672.0
minprob,20.0,586.4
minprob,20.0,1100.0
minprob,20.0,428.0
minprob,20.0,342.4
minprob,20.0,1202.3999999999999
minprob,20.0,856.0000000000001
minprob,20.0,770.4000000000001
minprob,20.0,941.6000000000001
minprob,20.0,1112.8
minprob,20.0,1027.2
minprob,20.0,684.8000000000001
minprob,20.0,1116.8
minprob,20.0,1027.2
minprob,20.0,770.4000000000001
minprob,8.0,1613.5999999999997
minprob,8.0,1527.9999999999998
minprob,8.0,1442.3999999999999
minprob,8.0,1699.1999999999996
minprob,8.0,1356.8
minprob,8.0,1271.2
minprob,8.0,1784.7999999999995
minprob,8.0,1106.4
minprob,8.0,1185.6000000000001
minprob,8.0,1027.2
last1,1.0,513.6
last1,1.0,599.2
last1,1.0,684.8000000000001
last1,1.0,428.0
last1,1.0,922.4000000000002
last1,1.0,770.4000000000001
last1,1.0,849.6000000000001
last1,1.0,342.4
last1,1.0,1014.4000000000001
last1,1.0,1100.0
last1,1.0,1527.9999999999998
last1,1.0,1442.3999999999999
last1,1.0,1356.7999999999997
last1,1.0,1613.5999999999997
last1,1.0,1271.1999999999998
last1,1.0,1185.6
last1,1.0,1699.1999999999996
last1,1.0,1020.8000000000002
last1,1.0,1093.6000000000001
last1,1.0,941.6000000000001
last1,1.0,1699.1999999999996
last1,1.0,1784.7999999999995
last1,1.0,1613.5999999999997
last1,1.0,1527.9999999999998
last1,1.0,1870.3999999999994
last1,1.0,1442.3999999999999
last1,1.0,1356.8
last1,1.0,1784.7999999999995
last1,1.0,1271.1999999999998
last1,1.0,1185.6
last1,1.0,1442.3999999999999
last1,1.0,1527.9999999999998
last1,1.0,1356.8
last1,1.0,1271.2
last1,1.0,1613.5999999999997
last1,1.0,1185.6000000000001
last1,1.0,1100.0000000000002
last1,1.0,1527.9999999999998
last1,1.0,1014.4000000000002
last1,1.0,928.8000000000002
last1,1.0,672.0000000000001
last1,1.0,757.6000000000001
last1,1.0,843.2
last1,1.0,513.6
last1,1.0,592.8000000000001
last1,1.0,428.0
last1,1.0,928.8000000000001
last1,1.0,1014.4000000000001
last1,1.0,342.4
last1,1.0,1100.0
last1,1.0,2041.5899999999992
last1,1.0,2127.189999999999
last1,1.0,1870.3999999999994
last1,1.0,1955.9999999999993
last1,1.0,2041.5999999999992
last1,1.0,1784.7999999999995
last1,1.0,1955.9999999999993
last1,1.0,1870.3999999999994
last1,1.0,1699.1999999999996
last1,1.0,1784.7999999999995
last1,5.0,428.0
last1,5.0,513.6
last1,5.0,599.2
last1,5.0,342.4
last1,5.0,684.8000000000001
last1,5.0,770.4000000000001
last1,5.0,856.0000000000001
last1,5.0,256.79999999999995
last1,5.0,770.4000000000001
last1,5.0,684.8000000000001
last1,5.0,941.6000000000001
last1,5.0,1027.2
last1,5.0,856.0000000000001
last1,5.0,941.6000000000001
last1,5.0,941.6000000000001
last1,5.0,856.0000000000001
last1,5.0,856.0000000000001
last1,5.0,941.6000000000001
last1,5.0,770.4000000000001
last1,5.0,1027.2
last1,5.0,1955.9999999999993
last1,5.0,2041.5999999999992
last1,5.0,1870.3999999999994
last1,5.0,2127.1999999999994
last1,5.0,1784.7999999999995
last1,5.0,1699.1999999999996
last1,5.0,2212.7999999999993
last1,5.0,1613.5999999999995
last1,5.0,1527.9999999999995
last1,5.0,1442.3999999999996
last1,5.0,2127.1999999999994
last1,5.0,2041.5999999999992
last1,5.0,2212.7999999999993
last1,5.0,1955.9999999999993
last1,5.0,1870.3999999999994
last1,5.0,2298.399999999999
last1,5.0,1784.7999999999995
last1,5.0,1699.1999999999996
last1,5.0,2383.999999999999
last1,5.0,1613.5999999999997
last1,5.0,1955.9999999999993
last1,5.0,1870.3999999999994
last1,5.0,1870.3999999999994
last1,5.0,1784.7999999999995
last1,5.0,1699.1999999999996
last1,5.0,1784.7999999999995
last1,5.0,1699.1999999999996
last1,5.0,1613.5999999999997
last1,5.0,1613.5999999999997
last1,5.0,1527.9999999999998
last1,5.0,856.0000000000001
last1,5.0,770.4000000000001
last1,5.0,684.8000000000001
last1,5.0,941.6000000000001
last1,5.0,599.2
last1,5.0,513.6
last1,5.0,856.0000000000001
last1,5.0,428.0
last1,5.0,770.4000000000001
last1,5.0,342.4
last1,5.0,428.0
last1,5.0,342.4
last1,5.0,513.6
last1,5.0,256.79999999999995
last1,5.0,342.4
last1,5.0,599.2
last1,5.0,428.0
last1,5.0,513.6
last1,5.0,684.8000000000001
last1,5.0,599.2
last1,9.0,513.6
last1,9.0,599.2
last1,9.0,599.2
last1,9.0,684.8000000000001
last1,9.0,513.6
last1,9.0,599.2
last1,9.0,684.8000000000001
last1,9.0,770.4000000000001
last1,9.0,770.4000000000001
last1,9.0,684.8000000000001
last1,9.0,1442.3999999999999
last1,9.0,1356.8
last1,9.0,1271.2
last1,9.0,1527.9999999999998
last1,9.0,1185.6000000000001
last1,9.0,1100.0000000000002
last1,9.0,1613.5999999999997
last1,9.0,1014.4000000000002
last1,9.0,928.8000000000002
last1,9.0,849.6000000000001
last1,9.0,1271.2
last1,9.0,1356.8
last1,9.0,1185.6000000000001
last1,9.0,1442.3999999999999
last1,9.0,1100.0000000000002
last1,9.0,1014.4000000000002
last1,9.0,1527.9999999999998
last1,9.0,928.8000000000002
last1,9.0,843.2000000000002
last1,9.0,928.8000000000002
last1,10.0,1784.7999999999995
last1,10.0,1870.3999999999994
last1,10.0,1699.1999999999996
last1,10.0,1613.5999999999997
last1,10.0,1955.9999999999993
last1,10.0,1527.9999999999998
last1,10.0,1442.3999999999999
last1,10.0,1870.3999999999994
last1,10.0,1356.7999999999997
last1,10.0,1271.1999999999998
last1,10.0,1442.3999999999999
last1,10.0,1527.9999999999998
last1,10.0,1356.8
last1,10.0,1613.5999999999997
last1,10.0,1271.2
last1,10.0,1185.6000000000001
last1,10.0,1100.0000000000002
last1,10.0,1699.1999999999996
last1,10.0,1014.4000000000002
last1,10.0,928.8000000000002
last1,3.0,inf
last1,3.0,1711.5199999999993
last1,3.0,1719.9899999999996
last1,3.0,1377.58
last1,3.0,1634.3899999999994
last1,3.0,1292.0
last1,3.0,1548.7999999999995
last1,3.0,1548.7999999999995
last1,3.0,1206.4
last1,3.0,1463.1999999999996
last1,3.0,1112.8
last1,3.0,1027.2
last1,3.0,1198.3999999999999
last1,3.0,941.6000000000001
last1,3.0,1283.9999999999998
last1,3.0,1369.5999999999997
last1,3.0,856.0000000000001
last1,3.0,1455.1999999999996
last1,3.0,1534.3899999999996
last1,3.0,1613.5899999999995
last1,3.0,inf
last1,3.0,1634.3899999999994
last1,3.0,1292.0
last1,3.0,1548.7999999999995
last1,3.0,1206.4
last1,3.0,1711.5199999999993
last1,3.0,1719.9899999999996
last1,3.0,1377.58
last1,3.0,1463.1999999999996
last1,3.0,1120.8000000000002
last1,3.0,1192.0
last1,3.0,1442.3999999999996
last1,3.0,1356.7999999999997
last1,3.0,1112.8
last1,3.0,1264.8
last1,3.0,1527.9999999999995
last1,3.0,1027.2
last1,3.0,1613.5999999999997
last1,3.0,941.6000000000001
last1,3.0,856.0000000000001
last1,6.0,2041.5999999999992
last1,6.0,1955.9999999999993
last1,6.0,2127.1999999999994
last1,6.0,1870.3999999999994
last1,6.0,1784.7999999999995
last1,6.0,2212.7999999999993
last1,6.0,1699.1999999999996
last1,6.0,1613.5999999999997
last1,6.0,2298.399999999999
last1,6.0,1699.1999999999996
last1,6.0,1292.0
last1,6.0,1206.4
last1,6.0,1120.8000000000002
last1,6.0,1377.6
last1,6.0,1035.2000000000003
last1,6.0,1463.1999999999998
last1,6.0,949.6000000000001
last1,6.0,864.0000000000001
last1,6.0,1548.7999999999997
last1,6.0,949.6000000000001
last1,6.0,1027.2
last1,6.0,1112.8
last1,6.0,941.6000000000001
last1,6.0,1198.3999999999999
last1,6.0,1283.9999999999998
last1,6.0,856.0000000000001
last1,6.0,1198.3999999999999
last1,6.0,1112.8
last1,6.0,770.4000000000001
last1,6.0,1027.2
last1,17.0,1870.3999999999992
last1,17.0,1784.7999999999993
last1,17.0,1955.999999999999
last1,17.0,1699.1999999999994
last1,17.0,2041.599999999999
last1,17.0,2127.199999999999
last1,17.0,1613.5999999999995
last1,17.0,2212.799999999999
last1,17.0,2298.379999999999
last1,17.0,2212.7799999999993
last1,17.0,770.4000000000001
last1,17.0,856.0000000000001
last1,17.0,684.8000000000001
last1,17.0,941.6000000000001
last1,17.0,599.2
last1,17.0,513.6
last1,17.0,1027.2
last1,17.0,428.0
last1,17.0,342.4
last1,17.0,256.79999999999995
last1,17.0,1100.0000000000002
last1,17.0,1185.6
last1,17.0,1271.1999999999998
last1,17.0,1014.4000000000002
last1,17.0,1356.7999999999997
last1,17.0,1442.3999999999996
last1,17.0,1100.0000000000002
last1,17.0,1527.9999999999995
last1,17.0,1613.5999999999995
last1,17.0,1699.1999999999994
last1,17.0,849.6000000000001
last1,17.0,1100.0000000000002
last1,17.0,1014.4000000000002
last1,17.0,770.4000000000001
last1,17.0,928.8000000000002
last1,17.0,1185.6000000000001
last1,17.0,684.8000000000001
last1,17.0,1271.2
last1,17.0,599.2
last1,17.0,513.6
last1,2.0,856.0000000000001
last1,2.0,770.4000000000001
last1,2.0,770.4000000000001
last1,2.0,684.8000000000001
last1,2.0,599.2
last1,2.0,684.8000000000001
last1,2.0,513.6
last1,2.0,599.2
last1,2.0,599.2
last1,2.0,684.8000000000001
last1,2.0,1955.9999999999993
last1,2.0,1870.3999999999994
last1,2.0,1784.7999999999995
last1,2.0,2041.5999999999992
last1,2.0,1699.1999999999996
last1,2.0,1613.5999999999997
last1,2.0,2127.1999999999994
last1,2.0,1527.9999999999995
last1,2.0,1442.3999999999996
last1,2.0,1356.7999999999997
last1,2.0,1112.8
last1,2.0,1027.2
last1,2.0,941.6000000000001
last1,2.0,1202.3999999999999
last1,2.0,856.0000000000001
last1,2.0,941.6000000000001
last1,2.0,1027.2
last1,2.0,1287.9999999999998
last1,2.0,1112.8
last1,2.0,1198.3999999999999
last1,2.0,1534.3899999999996
last1,2.0,1455.1999999999996
last1,2.0,1699.1899999999996
last1,2.0,1369.5999999999997
last1,2.0,1784.7899999999995
last1,2.0,1607.1999999999996
last1,2.0,1870.3899999999994
last1,2.0,1955.9899999999993
last1,2.0,1283.9999999999998
last1,2.0,2041.5899999999992
last1,4.0,513.6
last1,4.0,599.2
last1,4.0,428.0
last1,4.0,684.8000000000001
last1,4.0,513.6
last1,4.0,770.4000000000001
last1,4.0,856.0000000000001
last1,4.0,599.2
last1,4.0,941.6000000000001
last1,4.0,684.8000000000001
last1,7.0,1120.8000000000002
last1,7.0,1035.2000000000003
last1,7.0,949.6000000000001
last1,7.0,1206.4
last1,7.0,864.0000000000001
last1,7.0,1292.0
last1,7.0,949.6000000000001
last1,7.0,864.0000000000001
last1,7.0,1377.6
last1,7.0,949.6000000000001
last1,7.0,1271.1999999999998
last1,7.0,1356.7999999999997
last1,7.0,1356.7999999999997
last1,7.0,1271.2
last1,7.0,1442.3999999999996
last1,7.0,1527.9999999999995
last1,7.0,1356.8
last1,7.0,1613.5999999999995
last1,7.0,1699.1999999999994
last1,7.0,1784.7999999999993
last1,7.0,inf
last1,7.0,1719.9899999999996
last1,7.0,1882.7199999999991
last1,7.0,1634.3999999999994
last1,7.0,1548.7999999999995
last1,7.0,1463.1999999999996
last1,7.0,1719.9799999999996
last1,7.0,1719.9899999999996
last1,7.0,1634.3999999999996
last1,7.0,1634.3799999999994
last1,7.0,1527.9999999999998
last1,7.0,1613.5999999999997
last1,7.0,1613.5999999999997
last1,7.0,1699.1999999999996
last1,7.0,1527.9999999999998
last1,7.0,1784.7999999999995
last1,7.0,1870.3999999999994
last1,7.0,1613.5999999999997
last1,7.0,1955.9999999999993
last1,7.0,2041.5999999999992
last1,12.0,1027.2
last1,12.0,1112.8
last1,12.0,941.6000000000001
last1,12.0,1198.3999999999999
last1,12.0,1283.9999999999998
last1,12.0,1442.3999999999999
last1,12.0,856.0000000000001
last1,12.0,1363.1999999999998
last1,12.0,1527.9999999999995
last1,12.0,1613.5999999999995
last1,12.0,1699.1999999999996
last1,12.0,1613.5999999999997
last1,12.0,1527.9999999999998
last1,12.0,1784.7999999999995
last1,12.0,1442.3999999999996
last1,12.0,1356.7999999999997
last1,12.0,1870.3999999999994
last1,12.0,1271.1999999999998
last1,12.0,1179.2
last1,12.0,1106.4
last1,14.0,684.8000000000001
last1,14.0,770.4000000000001
last1,14.0,856.0000000000001
last1,14.0,599.2
last1,14.0,941.6000000000001
last1,14.0,1027.2
last1,14.0,513.6
last1,14.0,1112.8
last1,14.0,1198.3999999999999
last1,14.0,1283.9999999999998
last1,13.0,1027.2
last1,13.0,1112.8
last1,13.0,941.6000000000001
last1,13.0,1198.3999999999999
last1,13.0,1283.9999999999998
last1,13.0,856.0000000000001
last1,13.0,1369.5999999999997
last1,13.0,1527.9999999999998
last1,13.0,1448.7999999999997
last1,13.0,1613.5999999999995
last1,13.0,1112.8
last1,13.0,1192.0
last1,13.0,1027.2
last1,13.0,941.6000000000001
last1,13.0,856.0000000000001
last1,13.0,1271.2
last1,13.0,770.4000000000001
last1,13.0,684.8000000000001
last1,13.0,1356.8
last1,13.0,599.2
last1,18.0,1369.5999999999997
last1,18.0,1455.1999999999996
last1,18.0,1283.9999999999998
last1,18.0,1540.7999999999995
last1,18.0,1626.3999999999994
last1,18.0,1778.3999999999996
last1,18.0,1198.3999999999999
last1,18.0,1705.5999999999995
last1,18.0,1870.3999999999992
last1,18.0,1955.999999999999
last1,15.0,1112.8
last1,15.0,1198.3999999999999
last1,15.0,1283.9999999999998
last1,15.0,1027.2
last1,15.0,1527.9999999999998
last1,15.0,1369.5999999999997
last1,15.0,941.6000000000001
last1,15.0,1448.7999999999997
last1,15.0,1613.5999999999995
last1,15.0,1699.1999999999994
last1,11.0,1613.5999999999995
last1,11.0,1527.9999999999995
last1,11.0,1277.6
last1,11.0,1442.3999999999996
last1,11.0,1699.1999999999996
last1,11.0,1198.3999999999999
last1,11.0,1350.3999999999999
last1,11.0,1784.7999999999995
last1,11.0,1112.8
last1,11.0,1027.2
last1,22.0,1540.7999999999995
last1,22.0,1455.1999999999996
last1,22.0,1626.3999999999994
last1,22.0,1369.5999999999997
last1,22.0,1283.9999999999998
last1,22.0,1711.9999999999993
last1,22.0,1198.3999999999999
last1,22.0,1283.9999999999998
last1,22.0,1363.1999999999998
last1,22.0,1797.5999999999992
last1,22.0,1703.1999999999994
last1,22.0,1527.9999999999995
last1,22.0,1442.3999999999996
last1,22.0,1613.5999999999995
last1,22.0,1613.5999999999995
last1,22.0,1699.1899999999996
last1,22.0,1356.7999999999997
last1,22.0,1788.7899999999995
last1,22.0,1527.9999999999995
last1,22.0,1271.1999999999998
last1,27.0,171.2
last1,27.0,428.0
last1,27.0,342.4
